date,naive_1,naive_2,m_10,m_20,m_30
2015-08-27,0.9980584231444354,1.408712061802151,-5.585517846489286,-93.6680177492429,112.4610326504134
2015-08-28,1.0090535527061892,1.4112709599975888,-5.578468683736014,-93.4306736326444,112.06319068631365
2015-08-31,1.0090535527061903,1.411270959997589,-5.578468683736053,-93.43067363264417,112.06319068631389
2015-09-01,0.9793347715341896,1.3694740736234337,-5.533008835958134,-91.7665753736527,109.07087169040727
2015-09-02,0.9913319589693171,1.3929871735984356,-5.536892431431599,-91.90873784849428,109.32650291390824
2015-09-03,0.993787299617657,1.3950736741051946,-5.55656209257999,-92.6287633319012,110.6212256983943
2015-09-04,0.9786992689813968,1.3736035849436188,-5.558169169964157,-92.68759183238424,110.72700889872553
2015-09-08,0.9989737682653921,1.4070859690642104,-5.5897187903771925,-93.84249381660437,112.8037102756598
2015-09-09,0.9847718205813838,1.3882218986506227,-5.5827121266554,-93.58600864406871,112.34250827042725
2015-09-10,0.9877470760230802,1.3947830757388127,-5.539116159841656,-91.99013940957343,109.4728761440966
2015-09-11,0.9852335007285494,1.399410566620733,-5.54657044898814,-92.263010309875,109.9635423496437
2015-09-14,0.9793432341309479,1.3933611323113542,-5.58627903528456,-93.71657851462471,112.57729410824511
2015-09-15,0.9884615039142159,1.4102306787486458,-5.5823556592382415,-93.57295983644532,112.31904439458465
2015-09-16,1.005502749131223,1.4248740235488413,-5.574418077941485,-93.28239759608948,111.79656628572822
2015-09-17,1.0063881578161202,1.4220552209478772,-5.579998385491196,-93.48666972923613,112.16388076433637
2015-09-18,0.9897706779775711,1.3985679784617044,-5.562242136170112,-92.83668639172696,110.99510513624621
2015-09-21,0.9863549724552528,1.4034722231390588,-5.531701230452288,-91.71870930827534,108.98480072920013
2015-09-22,0.9685704241937971,1.3842042040154483,-5.554215715596955,-92.54287211045288,110.46677932953644
2015-09-23,0.9596281575042154,1.3793550034625557,-5.559888987367335,-92.75054728178179,110.84021302360392
2015-09-24,0.9601579425736462,1.3749690766477594,-5.558959207350429,-92.71651185528792,110.77901179785084
2015-09-25,0.9528872085771275,1.373761357804689,-5.56319022335434,-92.87139196839856,111.05751140089343
2015-09-28,0.9225199444823692,1.3359867418485185,-5.642917096902885,-95.78986525750506,116.30540046925856
2015-09-29,0.9203564467484536,1.3360880030237086,-5.714222476707153,-98.40006225967002,120.99895869543197
2015-09-30,0.9203564467484506,1.3360880030237139,-5.714222476707209,-98.40006225967014,120.99895869543197
2015-10-01,0.9206976530342444,1.3389323794362908,-5.511565629434006,-90.86914188358551,107.16569909844148
2015-10-02,0.9458490948819697,1.361007573206074,-5.580074412921423,-93.4149931609952,111.84207593646728
2015-10-05,0.9714409069375242,1.3861000834628086,-5.523113279504946,-91.29826349672305,107.95393617661595
2015-10-06,0.9778670486504468,1.3823973289855238,-5.485164938255858,-89.88806719594837,105.3636005287578
2015-10-07,0.990677810746223,1.3942645821894184,-5.215833533044281,-79.87945710100931,86.97916745361519
2015-10-08,1.0035556521032325,1.405938890120679,-5.195968529149797,-79.14125474262399,85.62319177618289
2015-10-09,1.0064127338531952,1.4078631716963592,-5.301954940551445,-83.07981016748327,92.85777359465969
2015-10-12,0.9937566093364916,1.4071640359819557,-5.290440550883787,-82.65192454243243,92.07180685572636
2015-10-13,0.9808749129639112,1.39678667228235,-5.263804807852251,-81.66211510531187,90.25366375880613
2015-10-14,0.983392743869917,1.3916628581304824,-5.261427575031163,-81.57377488225907,90.09139498190963
2015-10-15,1.0010649332526589,1.4128880596092286,-5.396170875274532,-86.58096353143304,99.28890829715871
2015-10-16,0.9988177210078392,1.418516339454827,-5.242046581759816,-80.85355881702513,88.7684576384269
2015-10-19,0.9919603416646776,1.4168241088709188,-5.345961274531074,-84.71512721550405,95.86162493273676
2015-10-20,0.9922840687646692,1.41386634878709,-5.648041542602994,-95.94071606999164,116.48147974442243
2015-10-21,0.9789291321097008,1.4033293203764179,-5.742325959062569,-99.44441428012676,122.91728897754253
2015-10-22,0.9877018625253435,1.4244969156722231,-5.696833218886638,-97.75386097011123,119.81197626247705
2015-10-23,0.9939836359845255,1.4409136168233536,-5.364737971447728,-85.41288705588323,97.14331329568363
2015-10-26,0.9837525592429904,1.4369305087370285,-5.309485294489551,-83.35964525163966,93.37179195764196
2015-10-27,0.9736555534106478,1.4318399490082625,-5.088700603165558,-75.15507702218413,78.30113438440132
2015-10-28,0.9914451205562829,1.4498323587730038,-5.177101186506208,-78.44012642118352,84.33531597920704
